type,title,director,release_year,rating,listed_in,movie_duration,show_seasons
Movie,Krish Trish and Baltiboy,,2009,TV-Y7,Children & Family Movies,58,
Movie,Krish Trish and Baltiboy: Battle of Wits,"Munjal Shroff, Tilak Shetty",2013,TV-Y7,Children & Family Movies,62,
Movie,Krish Trish and Baltiboy: Best Friends Forever,"Munjal Shroff, Tilak Shetty",2016,TV-Y,Children & Family Movies,65,
Movie,Krish Trish and Baltiboy: Comics of India,Tilak Shetty,2012,TV-Y7,Children & Family Movies,61,
Movie,Krish Trish and Baltiboy: Face Your Fears,Tilak Shetty,2017,TV-Y7,Children & Family Movies,65,
Movie,Krish Trish and Baltiboy: Oversmartness Never Pays,Tilak Shetty,2017,TV-Y7,Children & Family Movies,65,
Movie,Krish Trish and Baltiboy: Part II,,2010,TV-Y7,Children & Family Movies,58,
Movie,Krish Trish and Baltiboy: The Greatest Trick,"Munjal Shroff, Tilak Shetty",2013,TV-Y7,Children & Family Movies,60,
Movie,Krisha,Trey Edward Shults,2015,R,"Dramas, Independent Movies",81,
TV Show,Krishna Balram,,2019,TV-Y7,Kids' TV,,1
Movie,Kristy,Oliver Blackburn,2013,NR,Horror Movies,85,
Movie,Krystal,William H. Macy,2017,R,"Comedies, Dramas",93,
Movie,Kuldip Patwal: I Didn't Do It!,Remy Kohli,2017,TV-MA,"Dramas, Independent Movies, International Movies",126,
Movie,Kung Fu Hustle,Stephen Chow,2004,R,"Action & Adventure, Comedies, Cult Movies",99,
Movie,Kung Fu Magoo,Andrés Couturier,2010,TV-Y7,"Children & Family Movies, Comedies",79,
Movie,Kung Fu Panda: Holiday,Tim Johnson,2010,TV-PG,"Children & Family Movies, Comedies",26,
Movie,Kung Fu Yoga,Stanley Tong,2017,TV-PG,"Action & Adventure, Comedies, International Movies",107,
Movie,Kuppivala,Suresh Pillai,2017,TV-14,"Dramas, International Movies, Romantic Movies",133,
Movie,Kurt & Courtney,Nick Broomfield,1998,R,"Documentaries, Music & Musicals",95,
TV Show,Kurt Seyit & Sura,,2014,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,1
Movie,Kurtulus Son Durak,Yusuf Pirhasan,2012,TV-MA,"Comedies, Dramas, International Movies",100,
Movie,Kya Kehna,Kundan Shah,2000,TV-PG,"Dramas, International Movies, Romantic Movies",149,
Movie,Kygo: Live at the Hollywood Bowl,Devin Chanda,2017,TV-MA,Music & Musicals,52,
Movie,Kyun! Ho Gaya Na,Samir Karnik,2004,TV-PG,"International Movies, Romantic Movies",165,
Movie,La Última Fiesta,"Leandro Mark, Nicolás Silbert",2016,TV-MA,"Comedies, International Movies",104,
Movie,LA 92,"Daniel Lindsay, T.J. Martin",2017,R,Documentaries,114,
Movie,La Bamba,Luis Valdez,1987,PG-13,"Classic Movies, Dramas, Music & Musicals",109,
Movie,La Coppia dei Campioni,Giulio Base,2016,TV-MA,"Comedies, International Movies",88,
TV Show,La Familia P. Luche,,2012,TV-14,"International TV Shows, Spanish-Language TV Shows, TV Comedies",,3
TV Show,La Femme,,2016,TV-14,"International TV Shows, TV Dramas",,1
TV Show,La Piloto,,2017,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,1
TV Show,La Rosa de Guadalupe,,2010,TV-PG,"Classic & Cult TV, Crime TV Shows, International TV Shows",,1
TV Show,La Viuda Negra,Alejandro Lozano,2016,TV-14,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,1
Movie,Laal Rang,Syed Ahmad Afzal,2016,TV-14,"Dramas, International Movies, Thrillers",143,
Movie,Laddaland,Sopon Sukdapisit,2011,TV-MA,"Horror Movies, International Movies",112,
Movie,Lady Bloodfight,Chris Nahon,2016,R,Action & Adventure,101,
Movie,Lady in the Water,M. Night Shyamalan,2006,PG-13,"Sci-Fi & Fantasy, Thrillers",110,
Movie,Lady-Like,,2018,NC-17,"Comedies, Independent Movies",83,
TV Show,"Lady, la vendedora de rosas",,2015,TV-14,"International TV Shows, Spanish-Language TV Shows, TV Dramas",,1
Movie,Lalbaug Parel: Zali Mumbai Sonyachi,Mahesh Manjrekar,2010,TV-MA,"Dramas, International Movies",145,
TV Show,Land Girls,,2011,TV-14,"British TV Shows, International TV Shows, TV Dramas",,3
Movie,Larceny,R. Ellis Frazier,2017,TV-14,Action & Adventure,87,
TV Show,Last,,2015,TV-14,"Crime TV Shows, International TV Shows, Korean TV Shows",,1
Movie,Last Ferry,Jaki Bradley,2019,TV-MA,"Dramas, Independent Movies, LGBTQ Movies",86,
Movie,Last Knights,Kazuaki Kiriya,2015,R,Action & Adventure,115,
Movie,Last Night,Massy Tadjedin,2010,R,"Dramas, Independent Movies, Romantic Movies",93,
Movie,Le K Benzema,"Damien Piscarel, Florent Bodin",2017,TV-14,"Documentaries, International Movies, Sports Movies",121,
Movie,Le serment des Hitler,Emmanuel Amara,2014,TV-PG,"Documentaries, International Movies",54,
Movie,Leap Year,Anand Tucker,2010,PG,"Comedies, Romantic Movies",100,
Movie,LeapFrog: Letter Factory,Roy Allen Smith,2003,TV-Y,Children & Family Movies,37,
Movie,LeapFrog: Numberland,Ron Myrick,2011,TV-Y,Movies,33,
Movie,LeapFrog: Phonics Farm,Ron Myrick,2011,TV-Y,Movies,35,
Movie,"LeapFrog: Sing-along, Read-along",Ron Myrick,2011,TV-Y,Children & Family Movies,32,
TV Show,Learning Time with Timmy,,2018,TV-Y,"British TV Shows, Kids' TV",,1
Movie,Lechmi,B.N. Shajeer Sha,2017,TV-MA,"Comedies, Horror Movies, International Movies",147,
Movie,Left Behind,Vic Armstrong,2014,PG-13,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy",110,
Movie,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,2010,PG,Children & Family Movies,97,
Movie,Legend of the Naga Pearls,Yang Lei,2017,TV-MA,"Action & Adventure, International Movies, Sci-Fi & Fantasy",108,
Movie,Legendary Weapons of China,Chia-Liang Liu,1982,TV-14,"Action & Adventure, Cult Movies, International Movies",101,
TV Show,Legends of Strength,,2017,TV-PG,Docuseries,,1
Movie,Legion,Scott Stewart,2010,R,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",100,
TV Show,Lego Friends,,2017,TV-G,Kids' TV,,3
TV Show,Lego Friends: Girls on a Mission,"Andrew Tan, Stephen Murray",2018,TV-Y,Kids' TV,,1
Movie,LEGO House - Home of the Brick,"Anders Falck, Stinus Morell Vithner",2018,TV-G,"Documentaries, International Movies",48,
Movie,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,,2016,TV-Y7-FV,"Action & Adventure, Children & Family Movies",44,
TV Show,Leo & Tig,,2017,TV-Y,Kids' TV,,1
Movie,Leo the Lion,Mario Cambi,2013,TV-Y7-FV,"Children & Family Movies, Comedies",78,
Movie,"Les Bleus - Une autre histoire de France, 1996-2016","Pascal Blanchard, Sonia Dauger, David Dietz",2016,TV-MA,"Documentaries, International Movies, Sports Movies",103,
Movie,Let There Be Light,John Huston,1946,TV-PG,"Classic Movies, Documentaries",58,
TV Show,Leyla and Mecnun,Onur Ünlü,2014,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",,3
Movie,Lez Bomb,Jenna Laurenzo,2018,TV-14,"Comedies, LGBTQ Movies",90,
TV Show,License to Drill: Louisiana,,2014,TV-PG,Reality TV,,1
Movie,Life After Beth,Jeff Baena,2014,R,"Comedies, Horror Movies, Independent Movies",89,
Movie,Life in the Doghouse,Ron Davis,2018,TV-PG,"Documentaries, LGBTQ Movies",83,
TV Show,Life on Location,,2009,TV-G,"British TV Shows, Docuseries, Science & Nature TV",,1
TV Show,Life Story,,2014,TV-14,"British TV Shows, Docuseries, Science & Nature TV",,1
Movie,Lifechanger,Justin McConnell,2018,TV-MA,"Horror Movies, Independent Movies, Thrillers",84,
Movie,Lifeline,Johnnie To,1997,TV-14,"Action & Adventure, International Movies",104,
Movie,Like Arrows,Kevin Peeples,2018,TV-PG,"Dramas, Faith & Spirituality",99,
Movie,Like Water for Chocolate,Alfonso Arau,1992,R,"Classic Movies, Dramas, International Movies",105,
Movie,Lila & Eve,Charles Stone III,2015,R,"Dramas, Thrillers",94,
TV Show,Limmy's Show!,,2012,TV-MA,"British TV Shows, TV Comedies",,2
Movie,Lincoln,Steven Spielberg,2012,PG-13,Dramas,150,
Movie,Lion's Heart,Karim El Sobky,2013,TV-14,"Action & Adventure, International Movies",111,
Movie,Listen Up! The Lives of Quincy Jones,Ellen Weissbrod,1990,TV-14,"Documentaries, Music & Musicals",116,
Movie,Little Dragon Maiden,Hua Shan,1983,TV-14,"Action & Adventure, International Movies, Romantic Movies",92,
Movie,Little Lunch: The Halloween Horror Story,Tim Bartley,2016,TV-Y7,"Children & Family Movies, Comedies",23,
Movie,Little Lunch: The Nightmare Before Graduation,Robyn Butler,2016,TV-Y7,"Children & Family Movies, Comedies",25,
Movie,Little Men,Ira Sachs,2016,PG,"Dramas, Independent Movies",85,
Movie,Little Nicky,Steve Brill,2000,PG-13,Comedies,90,
Movie,Little Singham aur Kaal ka Mahajaal,Prakash Satam,2018,TV-Y7-FV,"Children & Family Movies, Comedies",68,
Movie,Little Singham Bandarpur Mein Hu Ha Hu,,2019,TV-Y7,"Children & Family Movies, Comedies",67,
Movie,Little Singham in London,Prakash Satam,2019,TV-Y7,"Children & Family Movies, Comedies",66,
Movie,Little Sister,Zach Clark,2016,NR,"Comedies, Dramas, Independent Movies",91,
TV Show,Liv and Maddie,,2017,TV-G,"Kids' TV, TV Comedies",,4
Movie,Lizzie Borden Took an Ax,Nick Gomez,2014,TV-14,Thrillers,87,
Movie,Lo and Behold: Reveries of the Connected World,Werner Herzog,2016,PG-13,Documentaries,98,
TV Show,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),,2017,TV-14,"Crime TV Shows, Docuseries, International TV Shows",,1
TV Show,Lo que la vida me robó,,2013,TV-14,"Crime TV Shows, International TV Shows, Romantic TV Shows",,1
Movie,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,1998,R,"Action & Adventure, Comedies, Independent Movies",108,
Movie,Locke,Steven Knight,2013,R,"Dramas, Independent Movies",85,
Movie,Lockout,"James Mather, Steve Saint Leger",2012,PG-13,"Action & Adventure, International Movies, Sci-Fi & Fantasy",95,
Movie,Loco Love,"Fernando Sariñana, José Luis Gutiérrez",2017,TV-MA,"Dramas, Independent Movies, International Movies",103,
Movie,Logan's Run,Michael Anderson,1976,PG,"Action & Adventure, Classic Movies, Cult Movies",118,
TV Show,LoliRock,,2016,TV-Y,Kids' TV,,2
Movie,Lolita,Stanley Kubrick,1962,R,"Classic Movies, Dramas, Romantic Movies",153,
TV Show,London Spy,Jakob Verbruggen,2015,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",,1
Movie,Long Time Running,"Jennifer Baichwal, Nicholas de Pencier",2017,TV-14,"Documentaries, International Movies, Music & Musicals",96,
Movie,"Look Out, Officer",Sze Yu Lau,1990,TV-14,"Action & Adventure, Comedies, International Movies",88,
Movie,Look Who's Back,David Wnendt,2015,NR,"Comedies, International Movies",116,
Movie,Lorai: Play to Live,Parambrata Chatterjee,2015,TV-14,"Dramas, International Movies, Sports Movies",155,
TV Show,Los 10 años de Peter Capusotto,,2015,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",,1
Movie,Los Niños Héroes de Chapultepec,Ignacio López Escrivá,2017,TV-14,"Documentaries, International Movies",88,
TV Show,Los tiempos de Pablo Escobar,Alessandro Angulo,2012,TV-14,"Crime TV Shows, Docuseries, International TV Shows",,1
Movie,Losing Sight of Shore,Sarah Moshman,2017,TV-14,"Documentaries, Sports Movies",92,
TV Show,Lost Girl,,2015,TV-14,"TV Dramas, TV Horror, TV Mysteries",,5
TV Show,Love Cuisine,,2015,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",,1
Movie,Love Dot Com: The Social Experiment,Charneice Fox,2019,TV-MA,"Comedies, Romantic Movies",98,
Movie,Love In A Puff,Pang Ho-cheung,2010,TV-MA,"Comedies, Dramas, International Movies",103,
Movie,Love Ni Bhavai,Saandeep Patel,2017,TV-14,"Comedies, International Movies, Romantic Movies",163,
Movie,Love on Delivery,Stephen Chow,1994,TV-14,"Action & Adventure, Comedies, International Movies",93,
TV Show,Love Rain,,2012,TV-PG,"International TV Shows, Korean TV Shows, Romantic TV Shows",,1
TV Show,Love Rhythms - Accidental Daddy,,2016,TV-MA,"International TV Shows, TV Comedies, TV Dramas",,1
Movie,Love Shot,Steven Fine,2018,TV-MA,"Dramas, Thrillers",77,
Movie,Love Station,Ahmad Samir Farag,2011,TV-14,"Comedies, International Movies, Romantic Movies",97,
Movie,Love You... Love You Not,Sridhar Jetty,2015,TV-14,"Comedies, International Movies, Romantic Movies",115,
TV Show,Love Your Garden,,2013,TV-G,"British TV Shows, International TV Shows, Reality TV",,1
Movie,"Love, Rosie",Christian Ditter,2014,R,"Comedies, International Movies, Romantic Movies",103,
Movie,LoveTrue,Alma Har'el,2016,TV-MA,Documentaries,82,
Movie,Loving Annabelle,Katherine Brooks,2006,TV-MA,"Dramas, Independent Movies, LGBTQ Movies",77,
Movie,Loving You,Johnnie To,1995,TV-14,"Dramas, International Movies",79,
Movie,Lucha: Playing the Impossible,Ana Quiroga,2016,TV-PG,"Documentaries, International Movies, Sports Movies",98,
TV Show,Lucky Days,,2010,TV-PG,"International TV Shows, Romantic TV Shows, TV Comedies",,1
Movie,Lucky: No Time for Love,"Radhika Rao, Vinay Sapru",2005,TV-14,"Dramas, International Movies, Romantic Movies",131,
Movie,Lupt,Prabhuraj,2018,TV-14,"Horror Movies, International Movies, Thrillers",110,
Movie,Lusers,Ticoy Rodriguez,2015,TV-MA,"Comedies, International Movies, Sports Movies",100,
Movie,Ma Chu Ka,Jayan Vannery,2017,TV-14,"International Movies, Thrillers",117,
Movie,Maacher Jhol,Pratim D. Gupta,2017,TV-PG,"Dramas, International Movies",107,
Movie,Mac & Devin Go to High School,Dylan C. Brown,2012,R,Comedies,76,
Movie,Macchli Jal Ki Rani Hai,Debaloy Dey,2014,TV-MA,"Horror Movies, International Movies",118,
Movie,Mad Max,George Miller,1979,R,"Action & Adventure, Classic Movies, Cult Movies",93,
TV Show,Mad Men,,2014,TV-14,TV Dramas,,7
Movie,Mad Money,"Callie Khouri, Jesse V. Johnson",2008,PG-13,Comedies,99,
Movie,Mad Ron's Prevues from Hell,Jim Monaco,1987,NR,"Cult Movies, Horror Movies",84,
Movie,Mad World,Chun Wong,2016,TV-MA,"Dramas, International Movies",102,
Movie,Madaari,Nishikant Kamat,2016,TV-14,"Dramas, Independent Movies, International Movies",134,
Movie,Maddman: The Steve Madden Story,Ben Patterson,2017,TV-MA,Documentaries,78,
Movie,Madre,Aaron Burns,2016,TV-MA,"International Movies, Thrillers",95,
TV Show,Maggie & Bianca: Fashion Friends,Iginio Straffi,2017,TV-Y7,"Kids' TV, TV Comedies",,1
TV Show,Magi: Adventure of Sinbad,,2016,TV-14,"Anime Series, International TV Shows",,1
Movie,Magic Snowflake,Luc Vinciguerra,2013,TV-Y,Children & Family Movies,73,
Movie,Magnetic,Thierry Donard,2018,TV-14,"Action & Adventure, Documentaries, International Movies",110,
Movie,Magnus,Benjamin Ree,2016,TV-PG,"Children & Family Movies, Documentaries, International Movies",75,
Movie,Mahabharat,Amaan Khan,2013,TV-14,"Action & Adventure, Dramas, International Movies",119,
TV Show,Maharakshak Devi,,2015,TV-14,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",,1
TV Show,Maharakshak: Aryan,,2014,TV-14,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",,1
TV Show,Mahi Way,,2010,TV-14,"International TV Shows, TV Comedies",,1
Movie,Mahjong Heroes,Li Pei-Chuan,1981,TV-PG,"Comedies, International Movies",92,
TV Show,Mahmut & Meryem,,2013,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,1
Movie,Maine Pyaar Kyun Kiya,David Dhawan,2005,TV-14,"Comedies, International Movies, Music & Musicals",137,
Movie,Maine Pyar Kiya,Sooraj R. Barjatya,1989,TV-PG,"Dramas, International Movies, Music & Musicals",192,
Movie,Mala Kahich Problem Nahi,Sameer Vidwans,2017,TV-PG,"Dramas, International Movies",132,
Movie,Malicious,Michael Winnick,2018,TV-MA,Horror Movies,91,
Movie,Man of Tai Chi,Keanu Reeves,2013,R,"Action & Adventure, Dramas",105,
Movie,Man Up,Ben Palmer,2015,R,"Comedies, International Movies, Romantic Movies",88,
TV Show,Man vs Wild with Sunny Leone,,2018,TV-PG,"International TV Shows, Reality TV, TV Action & Adventure",,1
Movie,Mandi,Shyam Benegal,1983,TV-MA,"Dramas, Independent Movies, International Movies",155,
Movie,Mandobasar Galpo,Tathagata Banerjee,2017,TV-14,"Dramas, International Movies, Romantic Movies",103,
Movie,Manglehorn,David Gordon Green,2014,PG-13,"Dramas, Independent Movies",97,
Movie,Mango Dreams,John Upchurch,2016,TV-14,"Dramas, Independent Movies",92,
Movie,Manhattan Romance,Tom O'Brien,2014,TV-14,"Comedies, Independent Movies, Romantic Movies",98,
Movie,Manolo: The Boy Who Made Shoes for Lizards,Michael Roberts,2017,TV-MA,"Documentaries, International Movies",89,
Movie,Mansfield Park,Patricia Rozema,1999,PG-13,"Comedies, Dramas, International Movies",112,
Movie,Mantostaan,Rahat Kazmi,2017,TV-MA,"Dramas, Independent Movies, International Movies",75,
Movie,Mantra,Nicholas Kharkongor,2017,TV-14,"Dramas, Independent Movies, International Movies",89,
Movie,Mara,Clive Tonge,2017,TV-MA,"Horror Movies, Thrillers",99,
Movie,Marauders,Steven C. Miller,2016,R,Action & Adventure,107,
TV Show,Marching Orders,,2018,TV-14,Docuseries,,1
Movie,Mark Gatiss: A Study in Sherlock,Nathan Landeg,2016,TV-14,Movies,29,
TV Show,Maron,,2016,TV-MA,TV Comedies,,4
Movie,Maroon,Pulkit,2016,TV-MA,"Dramas, Independent Movies, International Movies",94,
TV Show,Married at First Sight,,2019,TV-14,"Reality TV, Romantic TV Shows",,1
TV Show,Mars,Everardo Gout,2018,TV-PG,"Docuseries, Science & Nature TV, TV Dramas",,2
Movie,Martial Arts of Shaolin,Chia-Liang Liu,1986,R,"Action & Adventure, International Movies",90,
Movie,Martin Lawrence Live: Runteldat,David Raynr,2002,R,Stand-Up Comedy,104,
Movie,Martin Luther: The Idea that Changed the World,David Batty,2017,TV-PG,"Documentaries, Faith & Spirituality",55,
Movie,Martyrs of Marriage,Deepika Narayan Bhardwaj,2016,TV-14,"Documentaries, International Movies",83,
Movie,Marvel & ESPN Films Present: 1 of 1: Genesis,Eric Drath,2014,TV-PG,"Documentaries, Sports Movies",77,
Movie,Marvel's Iron Man & Hulk: Heroes United,"Leo Riley, Eric Radomski",2013,PG,"Action & Adventure, Sci-Fi & Fantasy",72,
Movie,Mary and the Witch's Flower,Hiromasa Yonebayashi,2017,PG,"Anime Features, Children & Family Movies",103,
Movie,Mary Poppins Returns,Rob Marshall,2018,PG,"Children & Family Movies, Music & Musicals",131,
TV Show,Mary Portas: Secret Shopper,,2016,TV-14,"British TV Shows, International TV Shows, Reality TV",,1
Movie,Masoom,Shekhar Kapur,1983,TV-14,"Dramas, Independent Movies, International Movies",138,
Movie,Master,Ui-seok Jo,2016,NR,"Action & Adventure, International Movies",143,
Movie,Mater,Pablo D'Alo Abba,2017,TV-MA,"Dramas, Independent Movies, International Movies",80,
Movie,Matichya Chuli,"Sudesh Manjrekar, Atul Kale",2006,TV-14,"Comedies, Dramas, International Movies",132,
Movie,Max Rose,Daniel Noah,2013,TV-14,"Dramas, Independent Movies",84,
Movie,May We Chat,Philip Yung,2014,TV-MA,"Dramas, International Movies",99,
Movie,May You Prosper,"Hassan Hegazy, Shady Ali",2017,TV-14,"Comedies, International Movies, Music & Musicals",93,
Movie,Maya Angelou: And Still I Rise,"Bob Hercules, Rita Coburn Whack",2016,TV-PG,Documentaries,114,
Movie,Maynard,Samuel D. Pollard,2017,TV-PG,Documentaries,100,
Movie,Maza Pati Karodpati,Sachin,1988,TV-PG,"Comedies, International Movies, Romantic Movies",132,
Movie,Me and the Alien,Jesús Magaña Vázquez,2016,TV-MA,"Comedies, Dramas, International Movies",83,
Movie,Mean Dreams,Nathan Morlando,2016,R,"Dramas, Independent Movies, Thrillers",105,
Movie,Mean Streets,Martin Scorsese,1973,R,"Classic Movies, Dramas, Independent Movies",112,
Movie,Meditation Park,Mina Shum,2017,TV-PG,Dramas,94,
Movie,Medium,Jacek Koprowicz,1985,TV-MA,"Horror Movies, International Movies, Thrillers",90,
Movie,Meet the Trumps: From Immigrant to President,"Paul Berczeller, Mark Radice",2017,TV-14,Documentaries,48,
TV Show,Mega Food,,2013,TV-G,"British TV Shows, Docuseries, International TV Shows",,1
TV Show,MegaTruckers,,2012,TV-PG,Reality TV,,1
Movie,Melle,Binu Ulahhannan,2017,TV-PG,"Dramas, International Movies, Romantic Movies",110,
TV Show,Melodies of Life - Born This Way,,2016,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",,1
Movie,Melvin Goes to Dinner,Bob Odenkirk,2003,R,"Comedies, Dramas, Independent Movies",84,
Movie,Memoir of a Murderer,Shin-yeon Won,2017,TV-MA,"Dramas, International Movies, Thrillers",118,
Movie,Memory Games,"Janet Tobias, Claus Wehlisch",2018,TV-14,Documentaries,86,
Movie,Men in Black,Barry Sonnenfeld,1997,PG-13,"Action & Adventure, Comedies, Sci-Fi & Fantasy",98,
Movie,Men in Black II,Barry Sonnenfeld,2002,PG-13,"Action & Adventure, Comedies, Sci-Fi & Fantasy",88,
Movie,Menorca,John Barnard,2016,TV-MA,"Dramas, Independent Movies",81,
Movie,Merantau,Gareth Evans,2009,R,"Action & Adventure, Dramas, International Movies",112,
TV Show,Mere Papa Hero Hiralal,,2018,TV-14,"International TV Shows, TV Dramas",,1
TV Show,Merlí,,2015,TV-MA,"International TV Shows, TV Dramas, Teen TV Shows",,1
Movie,Merry Men: The Real Yoruba Demons,Toka McBaror,2018,TV-MA,"Comedies, International Movies",106,
TV Show,Mexico Diseña,,2016,TV-PG,"International TV Shows, Reality TV, Spanish-Language TV Shows",,1
Movie,Mi Shivajiraje Bhosale Boltoy,Santosh Manjrekar,2009,TV-14,"Comedies, International Movies, Sci-Fi & Fantasy",148,
Movie,MI-5,Bharat Nalluri,2015,R,"Action & Adventure, Dramas, International Movies",105,
Movie,Middle School: The Worst Years of My Life,Steve Carr,2016,PG,"Children & Family Movies, Comedies",92,
TV Show,Midnight Misadventures With Mallika Dua,,2018,TV-14,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",,1
Movie,Midnight Special,Jeff Nichols,2016,PG-13,"Action & Adventure, Sci-Fi & Fantasy",112,
TV Show,Mighty Morphin Alien Rangers,,1996,TV-Y7,Kids' TV,,1
Movie,Milk,Gus Van Sant,2008,R,"Dramas, Independent Movies, LGBTQ Movies",128,
TV Show,Mini Wolf,,2014,TV-G,Kids' TV,,2
Movie,Minnaminugu the FireFly,Anil Thomas,2017,TV-14,"Dramas, International Movies",128,
TV Show,Minute to Win It,,2013,TV-PG,Reality TV,,1
